35,5606
48,685
26,2727
12,1667
-6,45
52,3667
48,7328
35,8428
47,7697
10,2859
16,8987
48,9664
17,65
40,7323
18,4833
10,9003
40,921
-27,9333
-25,9833
46,1667
26,8844
50,1667
-21,955
48,0892
9,5855
19,3833
57,3
-4,585
47,3319
25,9978
45,3167
45,7667
36,85
40,77
-4,9333
54,972
26,8149
9,8378
45,6333
48,52
-13,07
42,5628
45,8253
13,7667
16,7442
-4,15
50,7856
26,6316
24,9192
36,2333
26,4079
-5,1167
39,6162
37,7833
13,9611
48,63
38,0514
47,8906
8,7208
50,7917
16,9667
-33,3911
40,4291
37,1167
47,2833
-6,2428
2,95
47,55
22,2847
38,7602
36,0781
15,0556
-15,7333
56,2353
48,7421
42,0855
40,9797
-30,1833
45,4472
15,5976
32,8167
6,25
43,2972
45,7517
51,328
37,3833
50,47
31,9563
17,0667
-2
-20,9308
-18,5839
61,175
50,3022
44,6667
7,5264
55,4774
51,2531
4,5092
-15,85
32,3359
-12,8487
2,4903
31,7092
40,0347
34,9318
41,8132
9,95
47,6844
45,375
17,2833
52,0167
41,0806
37,3111
38,5278
39,9
-0,0528
57,366
45,074
49,4742
18,8931
52,4508
50,4586
-8,4667
24,7904
44,6
44,8833
-6,1333
49,55
49,0333
34,3167
54,871
16,5787
24,5682
27,7672
30,3126
54,7881
39,7981
-15,2628
39,8032
13,6592
50,1286
25,7089
-28,3833
9,9658
25,9725
34,2531
33,0938
21,5397
-11,5
-14,2419
47,4769
-1,4028
-15,3569
0,8081
18,2232
42,0864
37,8833
11,4728
50,2672
33,9336
46,1856
26,0409
44,9167
45,6333
16,9667
23,3568
19,3833
45,7931
50,2
22,4156
10,294
23,7317
24,9365
24,7526
25,669
20,2656
40,7667
-22,2197
15,9418
12,4249
41,4441
46,9122
44,1275
46,1858
56,8198
54,2333
32,3061
26,0664
15,5333
48,8697
25,7528
25,1123
31,2157
40,1069
16,7081
49,9683
39,4667
12,0457
26,8591
16,4922
49,3056
17,4057
38,762
-19,83
37,6122
44,7333
-26,4719
49,5992
34,0223
48,15
26,6615
25,5062
26,2255
14,0656
14,1
53,85
5,8928
51,4167
43,5694
55,9833
-2,7489
-40,4
42,2806
19,2092
37,7967
32,3969
38,2306
26,1186
48,122
50,7472
43,7833
53,5907
45,6667
51,5906
45,125
-19,1
5,5667
39,018
9,8333
10,7251
40,1864
37,9238
14,5778
35,2
36,85
41,6389
-38,0078
32,2673
36,7776
43,7
34,1
15,9167
11,2569
40,9558
56,7
46,5036
47,35
9,5348
16,3906
23,01
44,1167
45,1502
17,42
-39,2667
49,9833
47,6803
39,4083
38,7044
46,74
16,3887
-6,5667
44,5167
18,5791
38,2016
36,1736
22,4819
36,2833
44,95
52,8366
52,969
17,0667
10,7432
40,4517
29,9609
36,7177
44,6667
41,495
19,5672
51,7042
43,1718
35,2167
46,3567
38
18,4736
41,2833
18,0867
50,3833
-0,6519
49,2817
42,2
46,8057
11,3866
36,7548
64,8083
50,7701
41,0167
17,77
47,9276
26,4292
14,3333
44,9911
46,3167
16,21
25,8463
16,302
14,544
40,9419
17,0194
44,4967
44,3003
13,9511
49,2833
49,6819
52,0833
1,6442
20,0833
43,3514
-6,1058
31,05
14,72
24,0884
41,0074
52,0333
15,3604
24,8043
37,9637
6,8726
53,9309
52,458
15,5177
15,63
-22,3833
59,5369
57,4667
-2,9667
13,3833
12,6645
55,2
35,5667
28,8683
40,75
48,2267
6,147
51,05
12,1953
17,4568
31,6125
26,3261
46,1167
42,2861
43,4528
24,043
26,2356
54,0139
40,4667
58,0333
57,3833
17,8474
16,6667
27,1
17,17
31,9989
12,8
49,8544
56,4856
32,8335
25,2441
14,679
12,1459
40,854
38,7176
54,8167
-18,4167
40,205
37,8614
18,4991
44,7749
45,3333
40,3639
40,0632
44,2833
34,95
26,0019
47,9089
45,85
40,6374
36,7272
46,5983
45,5929
34,7947
13,056
-10,2167
43,0998
51,31
13,8333
13,2333
18,9167
14,8667
44,7667
0,2394
40,8633
39,9833
40,5067
57,608
26,2333
39,5455
40,9672
51,8333
38,4792
-18,3333
47,8942
53,797
26,3241
25,7683
62,1333
21,1
11,3752
18,7256
27,8831
43,32
14,2639
37,471
25,6627
45,4333
12,404
40,7583
30,879
13,689
53,5093
25,9689
62,15
14,6867
34,6527
51,442
14,8997
16,6631
38,6963
35,9564
53,15
8,2658
40,0221
34,9744
25,4994
16,9
34,8939
-33,6533
50,7667
36,1164
6,0833
8,3642
42,535
49,4
43,3932
30,7254
-22,8
41,8
44,5213
53,0942
52,952
55,98
30,4328
17,655
-18,0839
39,6348
35,0667
50,5333
-5,9833
48,6214
51,824
53,506
36,9353
44,7667
13,7833
6,5333
2,0167
33,4
43,1
49,1747
25,9967
36,6864
38,1765
46,3167
48,7017
33,0167
38,3987
44,4345
38,5394
25,0968
44,8833
31,5793
39,0244
24,8727
52,2
50,6
41,85
43,4419
35,476
35,4239
40,6432
49,4697
27,2855
0,3592
41,6678
23,4339
45,1
41,0133
49,205
-27,05
39,1167
6,4833
-23,1758
25,5856
42,6078
-16,3
-27,0833
12,8333
43,6236
14,4167
50,7667
35,9208
54,0833
48,5417
43,4928
40,8816
31,91
14,9602
54,0167
48,7881
-4,1744
33,6064
56,7833
49,5833
10,6
50,5086
49,995
14,8965
41,051
31,5145
13,6167
51,685
39,9737
36,0981
41,5369
25,7964
25,637
25,2599
24,6794
44
29,7038
53,2
46,6462
53,166
30,407
29,2861
41,0667
23,83
45,7319
47,2169
22,2875
30,62
-14,9961
49,9833
34,6883
26,3466
51,0167
-11,2542
43,9833
55,0881
30,3
14,9852
51,55
50,2014
42,2975
35,4903
40,4773
-21,65
43,3667
49,0644
33,5581
49,8875
50,5
38,9996
39,4536
39,1068
23
53,462
51,7286
12,7833
22,5323
17,7688
18,361
30,3526
39,75
26,8613
13,81
36,161
21,4739
49,7833
37,9683
46,0917
40,9025
46,9739
41,8934
11,2708
-7,35
17,5811
41,55
38,4351
17,9119
46,1
32,0275
11,5
39,667
9,6588
24,7562
45,7833
44,7167
34,1667
51,2167
50,9833
23,9955
9,6
37,8833
10,8975
34,5914
9,9167
25,2657
42,0188
16,4314
49,3256
47,4772
17,6333
24,9689
45,25
16,5158
46,2261
11,855
25,5537
26,5741
37,2783
50,8333
47,2
51,3167
48,9728
51,0238
-2,59
11,36
38,653
-21,2364
44,7225
13,45
-26,541
41,0992
40,8179
56,9667
18,341
43,5348
36,1756
42,4068
34,1479
63,7
38,8356
52,2167
20,5889
44,2
22,6256
5,4
44,0167
38,3574
20,1178
16,0167
43,0694
26,0204
27,55
30,0323
9,9621
-7,3667
36,7371
40,1311
39,1061
-1,9167
42,7744
26,4568
40,3785
21,2833
48,3194
9,7167
-21,1
43,1989
41,05
-7,0398
6,1019
63
-16,1167
-3,6833
44,9181
36,2561
-33,9908
53,6595
25,8871
26,7362
-18,4
32,9449
49,4117
28,4865
15,15
33,2814
33,7711
33,2092
34,3
33,85
33,7333
-28,7833
30,1333
-18,8333
-21,75
-15,8333
-21,2
-24,3333
-24,0333
-17,4667
-21,6667
-13,2
-23,9
-23,8333
-14,2333
-19,85
-16,9667
-20,7333
-18,99
-20,2667
-18,9167
-24,4833
-17,3333
-14,6333
-23,25
-19,7
-14,3667
-23,7167
-14,4
-19,1667
-20,6667
-14,6
-20,9
-16,2333
-20,6
-18,6833
-25,2833
-17,0833
-23,1833
-23,1333
-21,4667
-21,0667
-17,0333
-15,6667
-21,5731
-20,1167
-23,3167
-14,7833
-21,3667
-17,5167
-23,5667
-21,0333
-25,1833
-21,7167
-22,0167
-24,9333
-22,0833
-17,6667
-24,1333
-22,0333
-21,2833
-23,9017
-19,6333
-19,3
-22,5333
-15,7667
-22,8206
-13,9833
-20,9667
-17,3667
-21,3833
-21,1333
-21,5
-22,2167
-16,7
-18,85
-22,85
-23,6167
-21,8667
-21,1833
14,3278
27,3258
25,7033
6,6626
-24,5167
-20,1089
17,8486
35,1518
33,3833
25,1194
35,6422
32,09
38,5243
14,5431
13,9833
5,6897
37,4964
35,7122
1,0167
-0,1667
39,6383
40,8242
32,0686
38,8892
22,6878
-11,55
5,316
32,1166
35,5886
21,6744
22,237
38,688
9,925
3,7192
19,1493
-3,5833
20,7667
18,616
27,3
15,7167
34,141
26,5733
10,8652
17,5443
9,3167
24,5958
15,6547
25,7775
25,341
18,7652
24,5157
28,8443
15,53
23,1887
10,6005
11,5
28,4565
32,3547
29,7
10,0774
21,104
20,3
15,1274
21,9
11,4667
27,6268
21,7355
21,3694
11,9256
-0,68
2,5036
-11,8511
53,4106
9,9333
25,8029
53,95
49,0233
18,7044
53,7928
50,3306
26,3603
42,5833
40,2667
51,3558
48,0497
45,6414
43,1581
52,6
10,2672
9,6703
53,662
14,3971
24,3149
31,3811
43,6547
16,24
43,367
54,5372
23,7017
40,6453
59,25
29,0564
50,5644
37,12
58,0833
26,8076
-30,9681
43,2428
37,8167
40,9847
36,8622
25,6073
11,4144
10,9667
17,4992
29,043
40,9347
51,1833
10,8507
26,3825
40,8733
32,9558
63,3667
27,6578
52,2528
40,3734
15,3598
15,8201
39,8379
44,8547
44,0085
49,1672
45,1833
14,6013
28,3933
25,59
25,8948
40,9571
52,45
40,8508
43,0414
40,1256
48,53
40,4135
4,75
54,63
12,9
27,6258
47,8136
56,0897
13,0554
33,4747
53,0667
-37,7333
45,1494
50,9679
38,8197
45,9
45,65
38,8758
42,9084
19,1667
-5,9728
36,5602
32,2564
41,5873
50,04
51,1792
49,0599
26,2385
40,7167
-1,0264
-22,6839
25,475
26,1466
40,2928
40,6333
-28,8667
10,1533
20,0708
40,6003
46,9139
21,26
37,7691
6,7731
13,9622
46,806
54,4
50,4361
51,7
11,3702
40,9259
18,5219
25,7947
10,3671
38,2722
32,65
-3,58
15,1127
8,4
51,377
47,1725
7,75
57,586
-3,1
12,4567
25,2783
38,8503
10,3222
28,422
27,1953
36,2653
50,85
49,3256
15,5796
51,0367
46,7667
53,37
45,2333
10,8911
25,6
51,65
33,6681
30,1113
47,1079
36,0817
36,6417
25,7201
43,2023
-23,746
62,5
47,6
28,48
39,5332
61,5
48,6228
49,75
50,4167
35,4644
47,8744
50,9833
40,7873
48,2683
48,4853
28,5812
38,4028
-11,2619
40,2
41,8787
11,9783
13,0751
11,6449
17,8
51,3825
5,3633
53,8075
35,4167
24,9567
19,6736
46,8167
53,0792
47,0333
43,9377
39,995
69,2
16,3383
48,45
21,8781
9,9781
39,4619
51,6723
6,5236
47,2934
50,3
-14,6
25,8875
45,75
37,3675
11,5723
48,1861
-27,9
15,5802
47,3167
3,2333
30,4167
17,2667
50,3381
-11,8167
2,0447
2,25
49,45
53,596
15,2048
-24,9389
49,5667
-26,294
47,6667
33,0758
-7,0239
26,0877
16,8522
19,95
13,4852
27,0548
11,4667
40,1908
49,0989
25,7297
26,2706
43,4833
49,1919
49,5625
-5,8192
18,0738
25,5793
26,2336
39,0157
58,0947
-4,98
32,2614
47,6
16,5519
45,5526
18,8833
54,3
26,7887
22,4789
48,7122
31,515
36,9773
50,65
34,38
16,2392
41,0302
47,5167
57,1167
49,5614
18,2164
11,6758
19,3719
48,3319
-17,6
35,3722
53,0549
11,1406
29,7467
16,7333
62,705
25,3484
38,5897
-12,9833
26,599
37,5794
39,8993
52,8756
50,4536
17,5
35,1203
45,9167
47,9825
-23,0033
40,4333
9,5882
14,8641
9,8
38,4
10,1333
31,6667
35,6833
25,5231
43,9667
14,4626
50,9167
51,9167
25,9488
45,7
35,9683
25,4776
44,7088
39,6833
22,3777
38,0667
10,0439
34,3833
47,1667
51,99
43,0368
41,6036
44,05
25,6482
31,45
50,0167
14,9269
18,049
13,3963
52,8632
18,1833
49,4167
23,6463
39,027
48,5586
50,9
50,7833
50,6667
32,0321
17,7668
45,2167
35,1409
52,25
-30,8669
49,5928
40,6883
11,36
45,6
-19,0333
37,05
26,1748
12,08
47,0667
49,1014
51,113
39,0622
29,0669
4,3333
36,7667
15,1225
13,8778
14,006
40,4
41,0138
40,0361
24,9346
25,3696
-0,83
29,8039
-29,6975
26,3186
8,92
17,8667
26,8372
53,4114
-22,7678
-32,2514
29,16
45,9
-19,95
40,1331
43,6294
39,3448
-23,649
-54,5062
47,9325
44,1333
40,5664
40,7833
14,648
31,6
-12,062
26,2356
9,0833
25,5116
48,8167
49,3167
53,3239
8,4544
19,2266
46,1742
31,96
16,6333
-5,45
24,5622
16,8939
50,8692
39,0181
41,6953
46,0667
43,8833
33,5921
35,0667
55,105
40,1428
-33,5333
36,2444
50,4286
17,1758
17,2597
53,3806
53,478
14,9
29,7833
50,1333
40,4095
47,5
-5,7
12,5667
37,7375
39,6432
40,8808
-35,3333
9,4333
35,15
12,3167
45,4347
43,8167
25,6347
41,4906
-17,8861
64,5253
47,9828
10,5739
47,2557
18,2383
25,7358
26,8706
38,6404
-33,8833
23,4039
10,0412
34,2606
50,2103
13,0833
55,9611
53,508
12,8056
-28,3
5,3
52,2667
14,3981
20,3733
65,3167
43,2833
-20,6944
13,6108
44,4023
45,6092
44,4595
48,3531
-17,6594
-37,6667
8,5261
37,7
45,6728
30,8468
-7,5369
10,6989
15,88
44,1667
24,8667
38,05
41,2657
-24,0333
21,6456
-18,3667
41,7484
52,1053
47,2039
45,9601
27,7718
47,1667
48,3119
23,3794
19,0468
65,837
12,6196
49,35
25,5036
44,7
42,1076
49,1333
50,05
26,0911
14,1233
41,5036
30,1056
26,3688
16,1567
15,3731
33,7197
25,6541
14,1833
37,7167
53,7506
48,1517
24,858
41,4189
50,4597
23,5781
40,5833
40,9068
40,4333
24,5833
25,1267
45,3833
40,853
20,5322
27,8574
41,1289
-12,0667
4,7308
46,4
48,0858
-33,1333
26,8667
11,7834
10,5438
9,1167
26,5475
41,3482
-32,6125
52,0117
13,2547
40,736
43,5336
45,8769
10,5
36,75
25,8214
62,1667
-16,9519
49,05
15,469
22,1088
42,7068
15,3667
-21,4578
42,1783
57,9
35,7321
26,262
25,1348
44,5333
13,5
16,0634
25,0641
45,7167
31,5992
-1,9
30,2233
17,2702
-1,1667
18,2233
43,3167
32,7693
26,2267
33,8786
40,7186
42,0141
54,4167
51,591
-36,0333
6,05
58,9394
38,0117
-27,0333
53,5
50,7389
31,595
52,3941
9,6
10,4833
13,0167
52,5667
48,6819
26,0355
15,4302
10,8893
35,85
4,965
52,0833
32,3
15,0981
51,9667
54,3933
1,8439
18,0765
30,1291
59,5972
59,9667
43,5231
45,0721
22,8748
45,8914
44,3333
25,735
26,5666
14,3814
17,975
15,4431
26,4802
17,6283
51,9333
50,5333
10,7659
24,1878
42,9114
-13,7833
-5,9855
52,8333
39,0167
52,5483
22,2808
19,65
56,4083
31,7567
-13,4242
62,3667
16,1775
46,0419
40,3914
48,7742
25,6881
40,7833
41,7697
18,585
37,0123
54,9167
47,9014
10,4473
24,7046
-39,5933
53,6333
-29,1361
39,5161
52,9667
37,4752
50,2681
11,0154
40,9259
44,9751
48,7422
43,4989
27,5898
38,9944
24,7263
34,9833
45,7
44,7667
30,3281
41,5661
55,145
25,7347
22,359
28,9176
63,2833
9,1
53,7669
24,0554
32,6828
45,6667
35,4866
43,2317
40,1608
53,613
30,3504
39,684
26,786
13,5833
50,0028
10,9826
26,4226
46,6045
50,1
37,3167
41,0509
47,7992
18,4901
17,9667
-27,7833
53,5417
26,1185
25,2395
-39,1786
9,2797
9,2683
30,4717
14,6667
43,5833
-25,53
16,8802
26,7595
26,0433
25,6246
49,2667
64,9333
32,8439
54,0167
44,6086
39,5357
11,3583
27,6739
12,0079
38,35
47,3833
25,5876
9,339
2,4833
50,5667
8,95
18,7942
17,2866
39,4023
-27,3667
47,3167
50,3975
48,1778
43,6333
26,6554
40,4469
48,795
40,1333
-26,2539
40,7336
35,5586
6,4
47,2833
45,2986
24,6096
23,6858
12,411
29,9904
16,475
25,6677
33,6174
-31,7938
50,1089
52,4833
47,9211
17,5458
11,5843
18,5095
40,1645
47,4167
51,39
51,693
14,45
26,0938
40,0911
3,3781
42,8333
54,6694
32,4409
-46,1833
50,8542
47,5225
18,2361
26,3738
40,3754
56,4167
53,9956
16,2541
22,8467
-21,6667
43,6228
34,5378
49,8961
39,9339
-17,9833
51,9167
50,2828
50,7905
46,65
8,3167
25,744
33,1833
-3,7733
10,0838
16,4957
16,65
-21,4667
-21,5167
19,1833
-32,3667
53,5861
24,6559
13,1435
21,2833
-15,4589
50,5092
51,329
34,8581
35,589
34,0071
43,1333
-27,6667
52,6167
49,4453
51,4033
38,0667
25,5149
11,1651
35,8256
52,5167
49,7078
25,1832
25,8159
42,4677
51,925
8,4815
-13,323
-8,5167
52,2
36,5
26,2317
15,1788
-14,3833
41,0667
45,25
11,5333
50,1333
-24,0167
62,1
13,714
41,0674
-33,8944
49,3583
45,5612
25,1859
30,3413
40,0364
49,9772
-6,455
16,8877
25,8864
57,5667
44,1697
19,293
40,2074
-30,1028
32,8907
47,0158
11,4402
11,2669
28,7461
39,7167
40,8286
51,1833
39,9167
50,85
10,55
26,6786
12,1998
15,6
33,9341
21,0081
-5,35
48,9497
13,9
50,7022
12,4011
27,8703
-38,3333
46,85
49,7011
32,7017
55,2167
51,2333
40,0017
27,09
39,6011
49,2606
27,09
48,2749
42,4407
49,9122
10,6705
9,6127
44,7667
32,1263
53,2222
23,6333
34,0609
12,5994
-26,2769
48,8456
32,28
-21,25
56,2167
9,2586
42,4296
12,1833
11,4296
12,4164
14,7906
51,8494
46,5961
51,1
16,4062
26,0152
26,1572
14,881
41,0149
-37,783
48,8714
25,4636
27,0001
12,6
57,6669
13,5844
48,2092
52,6244
-9,3689
13,7167
9,5719
16,5858
10,6263
34,1712
20,0314
20,0767
35,134
51,8033
17,7686
49,2503
23,52
35,9223
34,9167
25,0511
42,465
53,3
53,011
54,3541
39,55
12,9712
28,0036
40,1919
68,8833
37,1844
54,4167
47,4667
10,3586
38,4667
-20,8458
5
32,8661
52,4333
59,6167
16,6833
32,5167
16,1303
24,1849
24,2829
12,6519
55,3667
41,2011
43,515
37,8869
37,9687
50,85
49,7581
18,77
28,6677
59,8167
12,38
19,1817
19,179
50,2667
61,6576
47,1667
23,1333
-24,2458
10,2667
54,65
28,1167
52,6263
44,0344
47,6167
40,8616
41,6325
45,5667
-26,19
51,1444
42,5547
16,8301
14,2535
9,85
47,2667
42,8
16,16
18,5444
39,7389
51,3347
24,386
24,5097
53,4
-33,6964
51,49
24,9595
39,5667
45,7667
24,6554
25,4613
8,9127
45,3667
6,8167
5,7
59,5833
40,2643
19,0224
23,9333
57,8167
-25,5708
25,7693
33,2833
43,4911
53,487
44,0265
19,6667
43,0831
42,6043
28
39,2167
26,1457
12,05
16,1496
26,0219
39,3742
39,45
25,8895
35,45
-36,7481
43,4594
14,9167
45,5167
9,9024
37,25
47,0572
26,2229
11,21
25,5582
41,6692
23,97
30,9337
37,3167
60,65
36,85
43,1686
16,14
53,7167
52,05
12,7499
24,7742
60,5667
18,1158
36,7039
-16,8667
50,7361
-29,7667
35,1
25,7727
50,6444
25,5729
32,2939
-21,0828
50,4203
25,8657
8,2514
16,0156
32,7783
19,3208
-28,7239
25,9545
37,9333
38,0405
53,515
22,5387
43,4736
39,0518
46,1167
47,1056
10,9669
41,9661
-38,3414
43,55
52,6491
11,0857
26,7159
35,6006
19,7237
53,6139
12,9795
18,3667
61,5901
39,981
49,0167
12,2642
23,6073
29,086
44,3333
10,3357
12,0742
13,7833
9,3056
30,4417
45,0667
44,5758
36,6211
49,8328
44,7667
48,6256
44,7835
36,9218
34,7308
20,9231
26,7
5,3
53,9875
37,05
48,4581
25,5675
50,4383
40,7833
41,9772
40,5167
8,9943
18,6237
9,7277
-34,8167
60,2167
63,9333
32,7333
35,7642
-26,3833
32,7748
47,7251
-18,1414
49,09
17,0044
42,6028
16,889
30,32
44,8228
43,79
37,2608
44,4333
54,2167
-9,2728
45,25
45,1428
26,7556
26,252
40,1756
47,4
51,9436
43,3881
49,9267
51,6014
10,4017
53,14
44,3333
46,9
32,0333
52,4
43,7113
33,9193
34,2264
54,8339
50,8281
25,5577
-20,0102
40,544
25,1826
46,55
48,4289
37,6667
14,05
34,7414
26,258
11,6368
17,3006
43,9333
49,2128
-2,85
12,0957
17,1919
44,0238
41,4009
43,061
40,4333
7,0167
41,0358
38,6167
45,7759
51,2333
41
41,4128
-9,2458
5,0056
25,54
35,5499
49,4028
44,8228
47,2333
39,2175
39,1488
50,608
25,4
39,6086
54,5
49,0519
29,5633
41,4281
43,1029
13,4833
47,2097
48,2603
-20,7339
49,7622
22,4143
35,6169
25,3987
46,0475
38,241
22,9958
18,45
49,7831
12,183
12,4202
54,0572
18,2388
-19,2319
49,1431
9,8167
41,4274
6,25
-13,7944
35,2044
18,9586
29,7663
50,6825
14,9
8,6364
13,1667
41
54,11
36,5333
-36,2833
52,9667
50,64
16,0955
23,9884
40,9986
43,1764
50,9
12,3652
26,0541
10,7626
43,3667
42,04
32,1114
35,7991
19,0833
17,9108
11,778
52,7833
41,6284
39,4194
11,9635
15,9333
10,9696
40,3919
45,0386
46,1347
40,48
41,141
43,775
16,83
13,6918
-40,3167
52,3667
26,0561
38,9424
19,65
-16,0953
49,0286
32,6308
67,2594
19,2332
11,5793
33,4492
25,2564
23,626
40,9667
21,3865
16,086
55,1778
28,43
16,6797
18,9163
48,5286
5,9911
25,0431
32,3333
52,0833
49,7039
16,8458
43,9614
39,4465
46,6278
25,3682
41,1665
43,3057
33,0144
-29,089
47,6667
37,3405
53,0167
